product_code	name	vendor_code	color	purchase_price	cup_type	price	photo	sizes	stock
Т438	Чоловічі чорні боксерки, S, M, L, XL. Код: Т438	Т801	чорний	76.1		160	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/438_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/438_1.jpg	ч.S, ч.M, ч.XL, ч.2XL	16
Т439	Х/б однотонні боксерки, 4XL, 5XL. Код: Т439	8866	різні	69.6		150	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/439_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/439_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/439_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/439_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/439_4.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/439_5.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/439_6.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/439_7.jpg	4XL, 4XL, 4XL, 4XL, 4XL, 4XL, 5XL, 5XL, 5XL, 5XL, 5XL, 5XL	24
Т440	Х/б боксери у смужку, 6XL. Код: Т440	8065	різні	67.4		150	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/440_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/440_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/440_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/440_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/440_4.jpg	6XL, 6XL, 6XL, 6XL, 6XL	17
Т441	Чоловічі труси боксери зі світлою гумкою, 4XL. Код: Т441	9082	різні	67.4		150	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/441_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/441_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/441_2.jpg	4XL, 4XL, 4XL, 4XL	16
Т442	Трусики бразилії в 3-х кольорах. Код: Т442	2398	червонийый, чорний, леопард, білий, бежевий, бел-беж	100		195	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/442_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/442_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/442_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/442_3.jpg	кр.M, кр.M, кр.L, кр.L, кр.XL, кр.XL, ч.S, ч.M, ч.M, ч.L, ч.L, ч.XL, лео.S, лео.M, лео.M, лео.L, лео.L, лео.XL, бел.S, бел.M, бел.M, бел.L, бел.L, бел.XL, беж.S, беж.M, беж.M, беж.L, беж.L, беж.XL, б-б.S, б-б.M, б-б.M, б-б.L, б-б.L, б-б.XL	48
Т443	Трусики бразилії в 2-х кольорах. Код: Т443	2308	червонийый, чорний	91		190	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/443_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/443_1.jpg	кр.M, кр.L, кр.XL, ч.S, ч.M, ч.L	18
Т444	Трусики стрінги S-M, L-XL у різних кольорах. Код: Т444	20425	бордо, зел,черн,бел,сер,бирюз	43		120	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/444_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/444_1.jpg	бор.S-M, бор.L-XL, з.S-M, з.L-XL, ч.S-M, ч.L-XL, бел.S-M, бел.L-XL, сер.S-M, сер.L-XL, бир.S-M, бир.L-XL	24
Т445	Трусики бразилії в 2-х кольорах. Код: Т445	2167	червонийый, чорний	99		190	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/445_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/445_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/445_2.jpg	к.S, к.L, ч.S, ч.M, ч.L, ч.L, ч.XL	19
Т446	Трусики сліпи у 2-х кольорах. Код: Т446	2399	капучино, білий	90.27		195	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/446_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/446_1.jpg	ка.M, ка.M, ка.L, ка.L, ка.XL, ка.XL, б.M, б.M, б.L, б.L, б.XL, б.XL	24
YT1	Комплект Your Touch "Madonna" в чашці 80В, трусики-хіпстери M. Код: YT1	#MD-6000	чорно-синій	326		850	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/YourTouch/YT1_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/YourTouch/YT1_2.jpg	80В	1
А95	Модний комплект із пуш-ап чашкою B80. Код: А95		бірюзовый	230		300	Нет фото	80B	1
C8	Комплект без кісточки чашка В, три кольори. Код: С8	#6036	зелений	221.81		550	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/8_10.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/8_11.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/8_12.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/8_13.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/8_14.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/8_15.jpg	85В	1
C11	Литий комплект Victoria's Secret у чашках В та С. Код: С11	#8127-1	бузковий	245		799	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/С11_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/С11_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/С11_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/С11_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/С11_6.jpg	75С	1
C17	Чорний ажурний комплект у чашці D. Код: С17	#7244	чорний	235.2		680	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/17_21.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/17_22.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/17_23.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/17_24.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/17_25.jpg	95D, 100D	2
C24	Комплект з пуш-апом, чашка С. Код: С24	#К8270	малиновий	78		260	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/С24_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/С24_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/С24_3.jpg	75C, 80C	2
C30	Комплект білизни Weiyesi, чашка B. Код: С30	#9414В	малиновий мікс	60		200	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/С30.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/С30_5.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/С30_6.jpg	80B, 85B	2
C43	Чорний сексуальний комплект, розміри S, L. Код: С43	#510	чорний	355		699	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/43.jpg	L	1
C48	Синій комплект чашка С. Код: С48	#2118	синій	200		580	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/48_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/48_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/48_3.jpg	75С	1
C50	Синій набір Calvin Klein чорна гумка. Код: С50	#660	синій	210		620	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/50_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/50_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/50_10.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/50_20.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С1-50/50_21.jpg	M, L, L	3
C55	Набір репліка Victoria's Secret. Код: С55	#8030	капучіно, червоний	361		900	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_10.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_11.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_12.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_13.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_14.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_15.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_16.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_17.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_22.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_33.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_34.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_41.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_42.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_43.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_7.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_8.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_9.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/C55_40.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/C55_41.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/C55_42.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/C55_43.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/C55_44.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/C55_45.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/C55_лео1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/C55_лео2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/С55_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/С55_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/С55_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/С55_6.jpg	85В капучіно, 80В червоний	2
C55	Набір репліка Victoria's Secret. Код: С55	#8030	жовтий, марсал	361		900	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_10.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_11.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_12.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_13.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_14.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_15.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_16.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_17.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_22.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_33.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_34.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_41.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_42.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_43.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_7.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_8.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/55_9.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/C55_40.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/C55_41.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/C55_42.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/C55_43.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/C55_44.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/C55_45.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/C55_лео1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/C55_лео2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/С55_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/С55_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/С55_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С51-100/С55_6.jpg	75С жовтий, 85В марсал	2
